ra,dec,z,Llim,Mstar,vstar,dist,Lx
128.61171,5.302848,0.04718786,1.8229595542378884e+40,4287871912.080996,47.22787,165.5494059374322,1.8229595542378884e+40
128.61759,4.3403307,0.08420894,6.112409042504552e+40,26512161038.165287,154.4686,79.7217435560521,6.112409042504552e+40
128.6196,3.6545134,0.09828807,8.485929200417443e+40,19770512043.05955,95.75783,176.07452015505964,8.485929200417443e+40
128.62593,4.5183686,0.0625431,3.2726825370550334e+40,35816732268.08201,99.23045,168.89782685876057,3.2726825370550334e+40
128.62963,4.4742235,0.1181874,1.2593739748848546e+41,52084869264.5633,145.6441,94.93630100415999,1.2593739748848546e+41
128.63273,0.19505592,0.03741978,1.1303420055590007e+40,27893028.934417207,60.2386,147.39773674127701,1.1303420055590007e+40
128.63809,3.7029882,0.07432304,4.697684730036779e+40,23837526721.39823,215.0814,31.13367247719701,4.697684730036779e+40
128.64316,4.7071619,0.1005133,8.90073945049111e+40,27502308754.32289,101.9971,81.33604490372299,8.90073945049111e+40
128.64745,3.6264152,0.06722707,3.805991714813511e+40,6568267703.461572,23.85028,93.77178755317003,3.805991714813511e+40
128.64927,4.3659853,0.06437819,3.4764449569458334e+40,6433726069.152432,21.30607,60.729251931340855,3.4764449569458334e+40
128.65237,4.4862764,0.0623351,3.250005370652596e+40,217727023339.61072,156.2218,60.46152986154913,3.250005370652596e+40
128.65498,4.4711717,0.01332177,1.3825425679034362e+39,508798785.0473092,36.50763,5.459235292088372,1.3825425679034362e+39
128.65836,5.0236028,0.1005321,8.904290926312226e+40,61656103843.831505,199.2947,50.38089496367424,8.904290926312226e+40
128.66141,2.9624722,0.05113607,2.1528596041840578e+40,27941378349.17251,59.35522,110.50109664673109,2.1528596041840578e+40
128.66176,4.4406891,0.06319156,3.3439269196469183e+40,79744678752.86467,201.6262,107.10101091815919,3.3439269196469183e+40
128.66359,5.7572566,0.04627293,1.750660643904644e+40,96925404248.94388,137.2359,80.44062574088298,1.750660643904644e+40
128.66551,3.620655,0.06725564,3.8093784483788683e+40,23487291156.40347,121.1475,98.33645804896346,3.8093784483788683e+40
128.67277,5.0538062,0.1003831,8.876165216125235e+40,52539588126.338585,139.2027,89.67809344130258,8.876165216125235e+40
128.67418,5.369632,0.1098834,1.0769458830883897e+41,95184675651.67303,143.7842,150.3115093613055,1.0769458830883897e+41
128.68066,5.0300832,0.1287773,1.5155955457073634e+41,183577536620.94443,190.9695,117.20889838552026,1.5155955457073634e+41
128.69292,5.8073774,0.05009089,2.0626842700344436e+40,11243934889.421898,61.41052,182.0889830678251,2.0626842700344436e+40
128.70516,5.0195112,0.0634297,3.370298546978936e+40,47659347315.38591,191.9895,62.56471417046172,3.370298546978936e+40
128.70525,4.9601395,0.06368408,3.3985921201825e+40,31472619939.071327,125.1853,168.26619278224763,3.3985921201825e+40
128.70708,5.6466114,0.1102243,1.0841209209007713e+41,116782867950.14365,166.9425,218.31401016036938,1.0841209209007713e+41
128.7096,4.853999,0.06260514,3.2794629010180817e+40,15895415724.112896,71.92626,170.1356966568587,3.2794629010180817e+40
128.71451,5.0467744,0.06173996,3.185589545021685e+40,3790434490.2036033,65.58674,26.96019417109186,3.185589545021685e+40
128.71508,5.0490251,0.06154235,3.1643545455659998e+40,68647918050.643585,176.6548,35.31468289493336,3.1643545455659998e+40
128.72452,5.0299443,0.06395435,3.4287930005381303e+40,32502718462.235786,239.343,36.476834737174215,3.4287930005381303e+40
128.7254,5.7041344,0.1097477,1.0740971797467139e+41,20825205285.900574,59.14924,123.51646238365583,1.0740971797467139e+41
128.73081,3.8146567,0.01417841,1.5680811687164695e+39,153936197.5407244,13.78152,171.02725674553216,1.5680811687164695e+39
128.76391,5.0622184,0.06413967,3.449584670888128e+40,19606558518.928955,64.96322,42.42376912473346,3.449584670888128e+40
128.77434,5.54485,0.1004232,8.883729751386539e+40,131268708386.4427,119.619,242.05202420119502,8.883729751386539e+40
128.78917,4.6406206,0.1083355,1.0447016856007804e+41,66012275383.23283,87.67764,46.05539277546513,1.0447016856007804e+41
128.79992,5.3081259,0.04599058,1.7286622478591596e+40,182343170622.4366,252.5961,78.78361782116981,1.7286622478591596e+40
128.80092,0.18669633,0.03787416,1.1587227875492832e+40,25923536.870178446,156.6972,203.79853533724392,1.1587227875492832e+40
128.80165,4.5816212,0.06237032,3.253839247261302e+40,22244015465.217995,99.7984,58.924989356964375,3.253839247261302e+40
128.80183,3.5675251,0.09840283,8.5070530794716985e+40,29902875356.1325,64.60618,111.5369287816679,8.5070530794716985e+40
128.80273,5.5076408,0.04638337,1.7593053795530723e+40,4416989910.380312,39.78919,101.0866328649245,1.7593053795530723e+40
128.81592,2.0310297,0.1483151,2.060243436198947e+41,229818551271.8433,186.7955,89.67566465240782,2.060243436198947e+41
128.82012,5.3030778,0.1286218,1.5116385886246999e+41,220154866295.0694,128.4039,84.49535918168901,1.5116385886246999e+41
128.85262,5.2719566,0.04639109,1.7599105105223063e+40,3093151017.1532774,42.38781,61.303016215347185,1.7599105105223063e+40
128.85657,3.7665452,0.09986955,8.779604921704385e+40,285728589.5266904,11.78241,163.45271802145112,8.779604921704385e+40
128.85771,4.0786991,0.1064921,1.0070155348164663e+41,72473463195.79303,101.0085,60.133308765044845,1.0070155348164663e+41
128.85772,4.5488355,0.04681126,1.7930120950226472e+40,31516376019.33406,74.92802,217.8246175621663,1.7930120950226472e+40
128.86498,3.7586452,0.09817449,8.465051237288986e+40,292566186152.8922,222.5705,135.93343309544977,8.465051237288986e+40
128.86767,3.5458637,0.07562236,4.87205561297049e+40,7738540255.567799,38.77423,22.787093813045626,4.87205561297049e+40
128.8748,4.8736087,0.1004762,8.893733264961458e+40,18784081352.26058,57.42145,179.66039011450687,8.893733264961458e+40
128.87934,3.7127504,0.07585688,4.903898094988361e+40,35231205801.999825,102.6982,109.60355155707758,4.903898094988361e+40
128.88512,4.8427627,0.1005987,8.916878559688694e+40,157745268812.58264,149.2437,89.67108045938413,8.916878559688694e+40
128.88948,3.7859962,0.09820527,8.470706311175441e+40,15499035158.3396,69.12841,152.95602384702792,8.470706311175441e+40
128.8928,3.6717948,0.01310627,1.3377414286656068e+39,180085149.79867417,313.636,65.64985454872395,1.3377414286656068e+39
128.89641,4.0237794,0.06025421,3.0278040292192615e+40,5782073882.791759,37.01685,44.84794341045999,3.0278040292192615e+40
128.89978,2.6423992,0.1086793,1.05181600259998e+41,176926089926.94476,239.3213,18.68163473981832,1.05181600259998e+41
128.90981,3.7769374,0.1154051,1.1964637777443372e+41,45490262324.36306,85.15696,120.59499064381671,1.1964637777443372e+41
128.91162,4.7570355,0.01405033,1.539582689574371e+39,7266739460.968768,85.68108,4.660506155347467,1.539582689574371e+39
128.94494,4.7011665,0.1316853,1.5906768873316057e+41,252040940090.40485,186.2227,62.59039845401252,1.5906768873316057e+41
128.95377,3.7762451,0.08362599,6.023312108705908e+40,75231109597.79837,202.607,173.84262815187816,6.023312108705908e+40
128.96232,4.2513032,0.06177201,3.189040822499368e+40,15862055576.388968,61.24421,161.3665611274722,3.189040822499368e+40
128.97013,1.0054596,0.09176498,7.332841630733035e+40,112654093619.71432,205.7448,112.48732191800237,7.332841630733035e+40
128.97704,3.6474613,0.06775418,3.8687389233297894e+40,53741438831.75933,85.22134,163.34943174468998,3.8687389233297894e+40
128.97755,3.9129145,0.07496992,4.784063981861168e+40,21972137015.931545,35.98052,163.32153277556023,4.784063981861168e+40
128.98212,4.492049,0.04672504,1.7861928649830563e+40,6325452849.1635475,39.90153,64.56789953922923,1.7861928649830563e+40
128.98328,4.4932161,0.04651284,1.7694684684787587e+40,28896346.70871313,214.0606,67.70007863455174,1.7694684684787587e+40
129.00391,4.5525003,0.03082061,7.594737110122178e+39,3411432694.0109434,60.37035,190.88303190517948,7.594737110122178e+39
129.00644,3.6268455,0.09885912,8.591331087361377e+40,38354159599.605675,147.5357,90.62335727536725,8.591331087361377e+40
129.01306,4.1541508,0.09968904,8.745803948647706e+40,69212407090.81567,130.4013,197.57320184466164,8.745803948647706e+40
129.01485,4.0891067,0.06435413,3.473730402107144e+40,18091441272.583637,145.1293,37.436532356581964,3.473730402107144e+40
129.01995,3.6035251,0.09836623,8.500312947853646e+40,70099264867.89436,142.3954,8.994647211708633,8.500312947853646e+40
129.02826,4.2838324,0.06172269,3.1837306742642977e+40,46475396295.16138,106.7699,107.9642845162787,3.1837306742642977e+40
129.03304,4.8663311,0.1299471,1.545551123237803e+41,60386138902.95405,170.0362,43.94441823272352,1.545551123237803e+41
129.03611,4.7442841,0.1310866,1.5750507412931634e+41,66476155927.95997,86.39545,264.9781615621746,1.5750507412931634e+41
129.03651,4.0404456,0.06066674,3.0711818235389906e+40,27574711744.37991,133.1198,153.77693369764782,3.0711818235389906e+40
129.04184,0.93348947,0.08470975,6.189526227524863e+40,76440045721.48741,169.0388,419.60758993048233,6.189526227524863e+40
129.04768,3.4578813,0.0801946,5.513370153181357e+40,187446663955.28625,140.3826,36.28791148970016,5.513370153181357e+40
129.08021,4.543933,0.06150195,3.160022615312537e+40,13020366684.708216,72.25004,53.88221322919386,3.160022615312537e+40
129.10803,4.5040853,0.06185987,3.1985122800365256e+40,20436741871.98474,172.2046,109.08647883252219,3.1985122800365256e+40
129.10955,4.6540623,0.02753946,6.034607881522428e+39,4455221876.907729,20.66335,52.25014497607963,6.034607881522428e+39
129.11454,3.9945444,0.07528914,4.827006462135376e+40,142797888398.8513,157.9605,49.87028380637222,4.827006462135376e+40
129.11784,2.00103,0.1041913,9.610605240117645e+40,133788320271.48212,192.6161,175.91910586814603,9.610605240117645e+40
129.12628,5.1670012,0.01353674,1.4279832944221962e+39,279221666.28809845,76.17271,19.689374769269413,1.4279832944221962e+39
129.12789,5.1659714,0.01355579,1.4320462601718708e+39,154244517.83677793,24.05795,21.44540108626432,1.4320462601718708e+39
129.12856,4.0376612,0.0290044,6.708127200311493e+39,107399891273.61095,160.8852,4.248868862660676,6.708127200311493e+39
129.13449,5.5006763,0.09980501,8.767511311341291e+40,23408294485.14723,109.4091,157.172695493117,8.767511311341291e+40
129.13516,4.3760044,0.06158054,3.16845244571975e+40,12615065040.916283,20.75713,106.39742612962263,3.16845244571975e+40
129.1385,5.1784804,0.006190779,2.9536945575414953e+38,16469876.059804609,565.9298,79.86764186166681,2.9536945575414953e+38
129.1429,0.18837133,0.1354494,1.6909327487330284e+41,184558845237.75842,170.7263,114.20171297737535,1.6909327487330284e+41
129.15184,4.7111446,0.06266245,3.285733046373522e+40,5801404283.728818,54.65986,180.41577162009932,3.285733046373522e+40
129.15201,5.5332143,0.09757207,8.354793178746024e+40,29260528200.60924,102.0708,182.02046459437793,8.354793178746024e+40
129.15736,5.1141037,0.1417643,1.867005111383088e+41,144804299009.64362,164.7531,214.37466018921947,1.867005111383088e+41
129.1629,4.9881189,0.1005434,8.906425969173222e+40,113558074008.53004,150.2132,255.19185004083582,8.906425969173222e+40
129.16311,3.5530805,0.05073302,2.1178419232383005e+40,180953651700.65048,167.6779,55.66177808026835,2.1178419232383005e+40
129.16312,4.8011836,0.1299979,1.5468595123501298e+41,70844772889.50362,82.97327,146.58115013454062,1.5468595123501298e+41
129.17139,5.2735846,0.01043185,8.440862296733681e+38,56143103.9897211,19.22896,107.06572253641237,8.440862296733681e+38
129.18014,3.9797013,0.06129989,3.138404493904746e+40,146299021461.9214,180.9178,149.59490484116864,3.138404493904746e+40
129.18267,3.907341,0.06905574,4.0260614490928786e+40,45096324916.01536,138.4642,20.37482704507143,4.0260614490928786e+40
129.19717,3.8922547,0.06916463,4.0393774595708044e+40,77230025677.32784,131.7416,55.58115544343239,4.0393774595708044e+40
129.20675,3.8292574,0.1167892,1.2275328752733834e+41,66637883686.36567,129.6933,110.40723817942644,1.2275328752733834e+41
129.20843,1.9482532,0.1040103,9.574960800604663e+40,128031607803.91435,167.0852,158.91445576953174,9.574960800604663e+40
129.20895,3.6477743,0.04750901,1.8487057786043488e+40,8132077995.026657,55.08917,78.36473618574921,1.8487057786043488e+40
129.22054,3.6140021,0.1022194,9.22625083047347e+40,58739235556.05523,107.1179,176.83168901210584,9.22625083047347e+40
129.22737,4.8302902,0.130003,1.5469909010424402e+41,190153030770.60287,153.8116,66.64772536904233,1.5469909010424402e+41
129.22917,4.801787,0.1294216,1.5320533138543209e+41,120168458099.41821,140.16,82.73960975511285,1.5320533138543209e+41
129.23279,5.5450196,0.09925653,8.665110059760574e+40,198315264678.18927,152.2324,16.98499087928245,8.665110059760574e+40
129.24078,3.7074413,0.02931461,6.855506633393209e+39,14169023389.327082,85.37617,117.24409158124075,6.855506633393209e+39
129.24331,5.1886525,0.03054571,7.456857530956389e+39,15399669275.56717,68.2151,120.64012594856513,7.456857530956389e+39
129.2472,1.7920371,0.01316863,1.3506283591760618e+39,9829674366.804783,81.5078,186.5211126690624,1.3506283591760618e+39
129.25023,3.7867392,0.02944079,6.915931164659629e+39,812786707.4747723,94.00785,223.58973836996825,6.915931164659629e+39
129.2568,3.8725251,0.1145808,1.1781729876279113e+41,66887256677.935135,165.6138,116.09381621311528,1.1781729876279113e+41
129.26542,4.5724094,0.1096457,1.0719587091158873e+41,45460618055.622856,155.049,150.50704627955997,1.0719587091158873e+41
129.27921,5.5438246,0.09966519,8.741343393926232e+40,66635355257.07528,181.6048,81.50593934483351,8.741343393926232e+40
129.28383,5.7468254,0.06272016,3.2920534814247224e+40,411102918.038631,42.75365,541.0442585387603,3.2920534814247224e+40
129.2873,1.7029924,0.1048744,9.745794412221034e+40,134912250223.60883,244.1594,199.7785004323711,9.745794412221034e+40
129.29498,1.723413,0.104738,9.718715932828214e+40,26286543895.950504,80.7709,155.49207893380336,9.718715932828214e+40
129.30018,3.6926252,0.09825987,8.480742888740256e+40,103919665266.95798,100.1012,29.59272263310551,8.480742888740256e+40
129.3089,4.4257961,0.06150788,3.160658265303726e+40,49236333922.87976,105.0978,150.2646369136831,3.160658265303726e+40
129.31211,4.6958868,0.04696438,1.8051565203494217e+40,81062751632.14171,159.3369,266.0618386589309,1.8051565203494217e+40
129.31818,3.6534022,0.08315139,5.9513054147069755e+40,7980162863.285019,15.0033,97.39894063904926,5.9513054147069755e+40
129.31863,3.9350193,0.06348244,3.3761540974039514e+40,33125197007.96167,103.4604,3.4179875866549705,3.3761540974039514e+40
129.32517,4.1845394,0.0612774,3.1360032623439745e+40,77690777154.78732,158.0078,124.06485244873966,3.1360032623439745e+40
129.32777,3.8471894,0.114883,1.1848602746757235e+41,88693803460.25372,208.2813,95.88862134633257,1.1848602746757235e+41
129.33891,4.5402129,0.1310876,1.5750767684734271e+41,159988027171.09622,148.8586,37.26693611226046,1.5750767684734271e+41
129.36235,3.9556794,0.04701128,1.8088850132069299e+40,36935155649.05696,206.2003,2.980080663803756,1.8088850132069299e+40
129.38245,-0.46179413,0.07897157,5.337574267130421e+40,52651558785.019684,214.5609,64.21566853365836,5.337574267130421e+40
129.38679,1.8339011,0.1046626,9.703765367928855e+40,15297369296.441736,65.91648,173.62693281252353,9.703765367928855e+40
129.40201,3.7558877,0.1032944,9.434701351942707e+40,127176271734.33447,105.9211,158.75500639950826,9.434701351942707e+40
129.40323,3.8803402,0.115225,1.1924539360617219e+41,48341436298.640854,148.3539,75.05510403188558,1.1924539360617219e+41
129.40915,4.3720669,0.04643309,1.7632046082832455e+40,4347708922.397003,92.76287,30.73314060408321,1.7632046082832455e+40
129.40944,4.0040615,0.1100428,1.0802975084676653e+41,167563670191.4394,215.9333,176.38355803439606,1.0802975084676653e+41
129.42512,3.920891,0.0478954,1.879936552762495e+40,16154241753.808638,129.2711,162.21884989535593,1.879936552762495e+40
129.43127,3.9055124,0.1096953,1.072998294897489e+41,69235131790.05515,101.4608,132.9216362196895,1.072998294897489e+41
129.43601,5.3965496,0.05063834,2.1096603476918301e+40,4874765535.630494,56.72286,71.44459260008794,2.1096603476918301e+40
129.4388,2.2440979,0.1105093,1.090139894926229e+41,1123855628.985698,10.94302,196.25872475200995,1.090139894926229e+41
129.44084,4.3356717,0.04754517,1.8516166986573722e+40,10712416045.509418,75.69204,41.25493741020078,1.8516166986573722e+40
129.46864,3.9814027,0.1146843,1.1804609126945883e+41,94610353753.8607,96.52421,54.60323783937497,1.1804609126945883e+41
129.49247,2.6991515,0.1111394,1.1035133983566704e+41,134180714523.7905,193.305,159.2609852984249,1.1035133983566704e+41
129.49752,4.303838,0.06137798,3.14674975975015e+40,153187784048.0452,204.5126,126.55185399634468,3.14674975975015e+40
129.50126,3.7722799,0.02889061,6.654483662867471e+39,19119190714.90509,88.80785,44.579445430401485,6.654483662867471e+39
129.51694,3.6453671,0.1102603,1.0848801826878658e+41,38222958754.11723,99.58871,49.29120547968906,1.0848801826878658e+41
129.51903,4.5799814,0.06196826,3.210217762806799e+40,8353598081.274508,50.91201,205.95874300680907,3.210217762806799e+40
129.52282,4.3283979,0.04683802,1.7951313762490408e+40,137624927682.68976,175.6989,150.94010130421123,1.7951313762490408e+40
129.52592,3.8343942,0.02910868,6.757484252591802e+39,10813057816.362888,73.14622,43.073714480631075,6.757484252591802e+39
129.53163,0.40968141,0.08091544,5.618444843701109e+40,97007213946.51108,161.4276,26.737456660660328,5.618444843701109e+40
129.5414,0.34035322,0.1462988,1.999605872686521e+41,217332142636.07535,182.1588,106.8178572604647,1.999605872686521e+41
129.55213,0.41641313,0.07716987,5.084266185469901e+40,65018539078.575386,165.2332,71.87805147102857,5.084266185469901e+40
