RA,DEC,Z,sSFR_0_1Gyr_best_fit,sSFR_0_1Gyr_percentile16,sSFR_0_1Gyr_percentile50,sSFR_0_1Gyr_percentile84,mass_stellar_best_fit,mass_stellar_percentile16,mass_stellar_percentile50,mass_stellar_percentile84
140.7066012,-1.0231355,0.0551,0.000000000178,-10.32,-10.12,-9.925,1038000000,9.022,9.127,9.227
140.8830069,-1.0849797,0.0819,0.0000000008116,-9.275,-9.175,-8.975,801800000,8.897,8.912,8.982
140.8168974,-1.0301775,0.1375,0.000000000623,-9.325,-9.225,-9.125,2985000000,9.447,9.487,9.542
131.47205996,0.12812705,0.0626,0.00000000000603,-11.57,-11.22,-10.77,402100000,8.517,8.602,8.752
139.4285844,0.0170038,0.001,0.000000000009605,-11.17,-11.02,-10.87,2415000,6.282,6.347,6.412
137.4169964,0.031824,0.001,0.0000000001043,-10.97,-10.62,-10.02,272200,5.422,5.462,5.572
137.98576307,1.43867966,0.0809,0.00000000486,-8.325,-8.325,-8.025,480900000,8.642,8.682,8.682
134.578812,1.2927948,0.0998,0.0000000000001238,-12.92,-12.92,-12.92,1729000000,9.237,9.237,9.237
136.05332228,1.81676781,0.1012,0.0000000009876,-9.675,-9.275,-8.975,1669000000,9.222,9.437,9.672
136.1478767,2.1882508,0.0013,0.000000000001077,-11.97,-11.97,-11.97,448400,5.652,5.652,5.652
137.3321509,1.5237679,0.0012,0.0000000000001151,-12.92,-12.92,-12.92,3273000,6.512,6.512,6.512
135.8121544,1.6280274,0.0711,0.00000000008939,-10.17,-10.02,-9.925,2790000000,9.297,9.372,9.482
140.3524903,1.9958219,0.001,0.000000000007361,-11.12,-11.12,-11.12,123300,5.092,5.092,5.092
132.3252265,2.4484485,0.001,0.0000000001602,-9.875,-9.775,-9.575,571800,5.567,5.652,5.757
130.5720293,-0.1813133,0.0011,0.000000000004548,-11.32,-11.32,-11.32,378000,5.537,5.577,5.577
140.3514353,0.6984515,0.0016,0.000000000001077,-11.97,-11.97,-11.97,1540000,6.187,6.187,6.187
136.4972851,-0.4006866,0.0685,0.000000000002742,-11.47,-10.72,-10.32,2574000000,9.197,9.352,9.492
130.0996675,0.0817706,0.1267,0.000000001638,-8.775,-8.775,-8.375,1091000000,8.797,9.037,9.037
138.839308,0.1105603,0.0103,0.0000000000003115,-12.82,-12.12,-11.47,208100000,8.227,8.287,8.327
131.031161,0.5672816,0.037,0.00000000001693,-11.62,-10.87,-10.47,927800000,8.962,9.057,9.177
135.9687663,1.0053001,0.0202,0.00000000811,-8.075,-8.075,-8.075,8906000,6.942,6.947,6.947
129.45459267,1.01921384,0.0257,0.000000001398,-8.875,-8.875,-8.875,35630000,7.552,7.552,7.552
134.4923302,1.3544446,0.0914,0.00000000028,-10.22,-9.675,-9.125,1222000000,8.932,9.242,9.512
136.1741167,1.3946822,0.1103,0.000000008054,-8.475,-8.075,-8.075,497000000,8.687,8.692,8.917
130.4325011,1.9789016,0.0317,0.0000000000002075,-12.32,-11.37,-10.82,1086000000,9.102,9.207,9.322
131.3689698,2.0666271,0.0514,0.0000000003893,-9.975,-9.425,-9.175,334400000,8.462,8.547,8.672
138.7518041,0.87461,0.0351,0.0000000000003087,-12.92,-12.12,-11.52,1488000000,9.092,9.162,9.222
140.094078,1.2570828,0.0038,0.0000000007638,-9.125,-9.125,-9.125,881700,5.942,5.942,5.942
130.6956963,1.3164367,0.0232,0.000000000181,-10.32,-9.825,-9.725,204100000,8.347,8.482,8.597
137.8458742,1.6150509,0.0333,0.000000004386,-8.625,-8.375,-8.325,22560000,7.352,7.442,7.702
131.3321337,1.8068587,0.0498,0.0000000003066,-10.22,-9.975,-9.725,847800000,8.662,8.772,8.882
133.5391995,2.2237632,0.0055,0.0000000002244,-11.47,-10.67,-10.27,29550000,7.272,7.432,7.577
133.5849468,2.8922446,0.0566,0.0000000001154,-9.925,-9.775,-9.475,1216000000,9.082,9.157,9.267
133.6564344,2.525874,0.0684,0.0000000001861,-9.975,-9.725,-9.425,1696000000,8.782,8.927,9.087
133.9162818,2.5947113,0.0198,0.0000000005262,-10.32,-9.775,-9.425,149800000,8.072,8.257,8.482
132.6626909,-0.602371,0.0303,0.000000000002655,-11.87,-11.07,-10.62,884200000,8.882,8.987,9.092
138.6470744,-0.4296967,0.062,0.0000000001291,-9.875,-9.625,-9.425,1576000000,8.907,9.082,9.247
138.6499645,0.8263281,0.0058,0.0000000001154,-9.925,-9.925,-9.725,16560000,7.217,7.217,7.262
139.7733695,0.7279862,0.091,0.0000000009958,-9.175,-8.975,-8.675,509900000,8.697,8.707,8.952
139.9094666,0.8221165,0.0337,0.0000000000008072,-12.17,-11.32,-10.72,2506000000,9.077,9.267,9.392
130.6955495,1.9701704,0.0308,0.00000000002777,-10.92,-10.42,-10.12,258700000,8.352,8.462,8.577
130.8569043,1.9109475,0.0061,0.000000000004666,-11.12,-10.42,-10.07,17320000,7.242,7.372,7.522
138.7232615,0.8718972,0.0306,0.0000000001062,-9.925,-9.475,-9.425,205100000,8.297,8.397,8.402
134.33820771,1.03557389,0.0089,0.000000000004873,-11.97,-11.32,-11.22,12280000,7.087,7.247,7.287
129.0539247,-1.9869054,0.0327,0.00000000004615,-10.92,-10.57,-10.32,974900000,8.907,9.012,9.097
129.2494238,-1.9505163,0.1075,0.0000000007248,-9.425,-9.275,-9.125,2211000000,9.327,9.382,9.447
129.5836567,-1.9855833,0.0386,0.0000000001118,-10.02,-9.925,-9.775,798700000,8.737,8.807,8.912
129.6765949,-1.9077611,0.079,0.000000000354,-9.475,-9.375,-9.225,1292000000,9.072,9.132,9.202
130.1964597,-1.8998667,0.0399,0.000000000187,-9.825,-9.625,-9.425,332000000,8.407,8.492,8.602
131.0465602,-1.9748443,0.059,0.0000000004711,-9.625,-9.525,-9.375,2853000000,9.412,9.477,9.542
131.0476327,-1.9989598,0.0591,0.0000000005711,-9.475,-9.275,-9.125,1311000000,9.102,9.157,9.232
131.18796443,-1.98961147,0.0492,0.0000000001648,-10.17,-9.775,-9.625,784000000,8.612,8.672,8.892
131.7317825,-1.9453479,0.0417,0.000000002811,-9.475,-9.375,-9.225,2857000000,9.407,9.462,9.537
131.86792293,-1.99612843,0.0479,0.0000000003958,-9.675,-9.525,-9.375,2662000000,9.412,9.477,9.572
129.175501906,-1.50190483,0.0307,0.00000000004374,-11.62,-10.92,-10.57,694000000,8.602,8.692,8.787
129.2950201,-1.4973498,0.0538,0.0000000003331,-9.825,-9.625,-9.475,884500000,8.902,8.972,9.097
129.311552,-1.596085,0.014,0.00000000000004781,-12.97,-12.87,-12.72,2944000000,9.437,9.462,9.472
129.3721015,-1.4527588,0.054,0.000000000972,-10.02,-9.425,-9.225,492500000,8.587,8.662,8.742
129.5724668,-1.4758208,0.0499,0.0000000007107,-9.525,-9.275,-9.125,505500000,8.652,8.717,8.807
129.7930645,-1.5263068,0.0383,0.0000000002973,-9.825,-9.725,-9.525,342000000,8.467,8.532,8.617
129.9361443,-1.4442116,0.0497,0.000000000000753,-12.42,-11.72,-11.32,2711000000,9.347,9.472,9.562
129.8552342,-1.4324622,0.049,0.0000000001486,-10.12,-9.925,-9.725,837500000,8.812,8.927,9.022
130.4236277,-1.4992932,0.0387,0.0000000002634,-9.875,-9.675,-9.525,582600000,8.732,8.807,8.907
130.7134927,-1.5438232,0.037,0.000000008249,-8.625,-8.375,-8.125,24130000,7.427,7.577,7.757
131.0980168,-1.5734367,0.0473,0.0000000003594,-9.925,-9.475,-9.225,687000000,8.827,8.912,9.042
131.7706082,-1.6020387,0.0413,0.0000000004267,-10.07,-9.525,-9.225,1338000000,8.997,9.067,9.157
131.8072156,-1.5315917,0.0912,0.0000000002664,-10.02,-9.825,-9.625,2523000000,9.302,9.392,9.477
131.9425062,-1.5961456,0.0794,0.0000000002934,-9.675,-9.525,-9.425,2969000000,9.327,9.417,9.477
132.1702218,-1.6048367,0.0063,0.000000001757,-9.175,-8.875,-8.625,3704000,6.567,6.657,6.797
132.7648793,-1.5605659,0.0564,0.0000000004028,-9.625,-9.475,-9.375,1032000000,8.972,9.027,9.097
132.8778,-1.7174762,0.0774,0.00000000007078,-10.17,-10.17,-10.02,2415000000,9.272,9.382,9.397
132.9912184,-1.6843523,0.0478,0.00000000005351,-10.27,-10.17,-10.12,1491000000,9.077,9.117,9.172
132.9431734,-1.7240806,0.0591,0.00000000001378,-12.47,-11.32,-10.87,1336000000,9.112,9.162,9.257
132.9516269,-1.5414087,0.0694,0.00000000007331,-10.12,-9.925,-9.675,1917000000,9.137,9.272,9.367
134.4452681,-1.6824078,0.1044,0.0000000007863,-9.625,-9.225,-9.125,1927000000,9.272,9.297,9.392
134.7649206,-1.7847323,0.0282,0.00000000003778,-10.42,-10.42,-10.32,1424000000,9.152,9.152,9.172
135.7950065,-1.6794957,0.0392,0.00000000001957,-11.12,-10.72,-10.02,248900000,8.392,8.467,8.542
136.1429676,-1.6727606,0.0459,0.0000000005184,-9.475,-9.375,-9.275,353100000,8.547,8.582,8.667
136.3227924,-1.6564774,0.0469,0.00000000017,-10.12,-9.875,-9.775,1208000000,9.057,9.127,9.217
136.8716914,-1.8013755,0.0434,0.00000000009501,-10.42,-10.02,-10.02,1632000000,9.177,9.212,9.212
137.0327136,-1.6776768,0.0787,0.000000002471,-9.125,-8.925,-8.825,1287000000,9.112,9.162,9.192
137.120596,-1.80554937,0.0121,0.000000000203,-9.675,-9.675,-9.675,7848000,6.892,6.892,6.892
137.25566621,-1.85974754,0.0278,0.00000000004194,-10.37,-10.27,-10.17,104100000,7.972,7.982,8.097
137.3364955,-1.7894795,0.0276,0.000000009189,-8.375,-8.275,-8.175,53000000,7.667,7.712,7.762
137.3812654,-1.8690601,0.028,0.00000000005521,-10.27,-10.27,-10.27,638400000,8.802,8.802,8.907
137.344732,-1.8907152,0.0279,0.00000000007085,-10.87,-10.57,-10.32,1262000000,8.807,8.892,8.987
137.7568456,-1.806767,0.0467,0.000000000007457,-11.92,-11.12,-10.72,1035000000,8.997,9.007,9.147
138.2894322,-1.8505088,0.0697,0.0000000002822,-9.825,-9.675,-9.525,1187000000,9.017,9.092,9.182
138.421089,-1.8990801,0.0398,0.00000000005103,-10.27,-10.27,-10.27,2906000000,9.377,9.462,9.462
138.424353,-1.9035724,0.0397,0.00000000004537,-10.32,-10.27,-10.07,1027000000,8.842,9.007,9.067
138.5015577,-1.8601031,0.0174,0.00000000003778,-10.42,-10.42,-10.32,531900000,8.722,8.722,8.747
138.5980003,-1.7349139,0.0703,0.0000000002487,-10.42,-9.775,-9.625,2003000000,9.297,9.367,9.587
138.9432928,-1.8592502,0.1086,0.000000000004873,-11.87,-11.32,-10.82,2021000000,9.297,9.327,9.342
139.1465159,-1.8046993,0.0119,0.0000000006064,-10.72,-9.225,-9.225,211300000,8.322,8.322,8.512
139.1374998,-1.8453832,0.0119,0.000000001012,-11.02,-10.27,-9.625,38130000,7.502,7.657,7.702
139.2986398,-1.9251338,0.0699,0.0000000002792,-10.22,-9.925,-9.725,1475000000,9.027,9.172,9.272
139.4553018,-1.8187354,0.0882,0.00000000123,-11.12,-9.925,-8.975,1077000000,8.957,9.127,9.212
139.5980438,-1.9050158,0.1041,0.000000000001271,-11.57,-11.02,-10.62,2418000000,9.312,9.357,9.437
139.8218446,-1.8700556,0.0968,0.0000000001866,-9.925,-9.775,-9.625,1986000000,9.472,9.567,9.652
139.821931,-1.9067002,0.0253,0.0000000000001967,-12.97,-12.27,-11.72,2456000000,9.372,9.437,9.497
129.0927436,-1.0927723,0.0308,0.0000000001609,-9.875,-9.775,-9.575,217900000,8.252,8.322,8.417
129.4685619,-1.0437251,0.0787,0.0000000007279,-9.275,-9.125,-8.975,900500000,8.882,8.947,9.022
129.6391007,-1.2090658,0.0523,0.0000000005836,-9.525,-9.325,-9.225,1257000000,9.072,9.127,9.222
129.9166972,-1.0580735,0.0501,0.0000000001449,-9.925,-9.825,-9.675,2977000000,9.412,9.472,9.582
130.0043062,-1.221182,0.0502,0.000000000113,-10.27,-9.925,-9.775,2488000000,9.232,9.342,9.482
130.0787594,-1.0663597,0.0523,0.00000000004737,-10.62,-10.27,-10.12,964600000,8.937,9.042,9.197
130.465471,-1.1544271,0.1079,0.000000000393,-10.07,-9.725,-9.475,2283000000,9.332,9.442,9.592
131.3407811,-1.1951589,0.0299,0.0000000003743,-9.875,-9.675,-9.525,154600000,8.212,8.277,8.372
131.33881085,-1.2104737,0.0403,0.0000000001712,-9.825,-9.725,-9.625,2769000000,9.342,9.427,9.462
131.3892817,-1.2075749,0.1225,0.00000000216,-8.975,-8.875,-8.725,1489000000,9.187,9.217,9.272
131.4053762,-1.0922496,0.0395,0.000000000501,-9.525,-9.325,-9.075,404400000,8.517,8.602,8.692
131.542364,-1.2450495,0.0694,0.0000000003556,-9.875,-9.675,-9.475,1477000000,9.112,9.197,9.307
131.567389,-1.1412345,0.0943,0.0000000004961,-9.475,-9.325,-9.225,1353000000,9.047,9.127,9.192
131.9946878,-1.109754,0.0418,0.00000000004885,-10.32,-10.32,-10.07,799600000,8.882,8.902,8.902
132.5699018,-1.152719,0.0011,0.000000000002969,-11.52,-11.52,-11.52,297400,5.472,5.472,5.472
133.1217217,-1.2860614,0.0284,0.000000002977,-8.725,-8.625,-8.525,41630000,7.617,7.692,7.752
133.1331066,-1.2905897,0.0987,0.0000000005467,-9.525,-9.425,-9.325,1917000000,9.272,9.307,9.382
133.1185786,-1.2012094,0.0992,0.0000000001755,-9.975,-9.775,-9.625,2218000000,9.317,9.372,9.467
133.3164744,-1.2251019,0.1339,0.0000000007529,-9.375,-9.225,-9.125,2602000000,9.382,9.427,9.467
133.3426397,-1.1580756,0.0787,0.0000000006316,-9.475,-9.375,-9.225,1314000000,9.077,9.137,9.242
133.3405245,-1.3224299,0.0473,0.0000000006609,-9.475,-9.325,-9.225,1080000000,9.012,9.052,9.097
133.5499493,-1.2189004,0.0602,0.000000000329,-9.725,-9.575,-9.425,873700000,8.892,8.937,9.052
133.7855451,-1.2761897,0.0221,0.0000000006738,-10.32,-9.975,-9.275,102200000,7.947,8.007,8.077
134.0631906,-1.3219525,0.0701,0.000000001111,-10.17,-9.425,-9.125,803300000,8.967,9.112,9.337
134.4181638,-1.2976074,0.0596,0.0000000005711,-9.575,-9.375,-9.225,603900000,8.777,8.837,8.922
134.4899196,-1.3248664,0.0398,0.0000000004089,-9.775,-9.525,-9.375,257400000,8.307,8.407,8.487
134.730988,-1.2323946,0.0603,0.000000000804,-9.175,-9.075,-8.875,2374000000,9.342,9.362,9.427
134.8160505,-1.2844056,0.0601,0.0000000002032,-10.12,-9.875,-9.675,1632000000,8.957,9.097,9.197
134.8462032,-1.3588182,0.1297,0.0000000001859,-9.825,-9.625,-9.425,2956000000,9.502,9.542,9.622
135.0716265,-1.2494783,0.0397,0.0000000007427,-9.375,-9.225,-9.075,183600000,8.262,8.302,8.352
135.1655928,-1.2285153,0.104,0.0000000001588,-10.27,-10.02,-9.875,2591000000,9.452,9.597,9.712
135.3514056,-1.3828313,0.0404,0.0000000001183,-10.17,-10.02,-9.925,939100000,8.862,8.922,9.017
135.6996016,-1.2753285,0.0418,0.0000000007664,-9.425,-9.275,-9.175,672100000,8.817,8.847,8.942
136.1625759,-1.2326009,0.0475,0.0000000000009093,-12.02,-10.82,-10.22,993000000,8.977,9.047,9.242
136.261362,-1.3716195,0.0401,0.0000000004586,-9.525,-9.375,-9.275,276400000,8.387,8.437,8.522
136.3225881,-1.352186,0.0403,0.00000000004888,-10.22,-9.975,-9.725,1697000000,8.932,9.052,9.192
136.6722667,-1.3963229,0.0403,0.0000000006665,-9.325,-9.175,-9.075,202800000,8.287,8.327,8.437
136.7830581,-1.4011636,0.0534,0.0000000004538,-9.825,-9.625,-9.375,562600000,8.747,8.827,8.932
136.9404262,-1.2526085,0.0475,0.0000000005643,-9.475,-9.375,-9.225,499000000,8.687,8.747,8.802
137.1277783,-1.4588415,0.0402,0.00000000001221,-11.22,-11.02,-10.82,1402000000,9.057,9.127,9.197
137.1685959,-1.4035084,0.0519,0.0000000002045,-9.725,-9.625,-9.525,1480000000,9.137,9.172,9.247
137.3357682,-1.3095449,0.0882,0.0000000007664,-9.925,-9.375,-9.175,1718000000,9.237,9.302,9.397
137.5910682,-1.4034533,0.0796,0.000000001308,-9.475,-9.325,-9.075,1956000000,9.177,9.232,9.322
137.5577263,-1.4615501,0.0884,0.0000000006021,-9.525,-9.375,-9.125,1622000000,9.097,9.182,9.267
137.649675885,-1.41861948,0.0548,0.000000001308,-9.525,-9.475,-9.325,1354000000,9.027,9.112,9.227
138.4420102,-1.4565796,0.047,0.00000000007742,-10.22,-10.12,-10.02,826400000,8.722,8.822,8.932
138.4867159,-1.46647,0.0161,0.00000000005843,-11.42,-10.47,-10.22,461500000,8.412,8.597,8.727
138.8238839,-1.5076882,0.0548,0.0000000006874,-9.425,-9.275,-9.075,312300000,8.492,8.542,8.627
138.8264771,-1.5075249,0.0543,0.0000000000002084,-12.42,-11.82,-11.47,2698000000,9.327,9.412,9.507
138.9344836,-1.4519771,0.0557,0.00000000008861,-10.22,-10.07,-9.925,2604000000,9.407,9.447,9.547
138.8064802,-1.387294,0.0558,0.00000000009602,-10.22,-9.875,-9.475,507500000,8.547,8.607,8.702
138.8863242,-1.3436646,0.0536,0.0000000007777,-9.275,-9.125,-8.975,305500000,8.437,8.487,8.567
139.069348195,-1.52963728,0.0819,0.0000000004388,-10.67,-10.12,-9.675,944700000,8.822,8.962,9.112
139.0258263,-1.3220129,0.0899,0.0000000003716,-9.775,-9.525,-9.375,1486000000,9.127,9.192,9.302
139.1735456,-1.400387,0.1042,0.0000000004192,-9.675,-9.525,-9.325,2674000000,9.332,9.422,9.522
139.107543,-1.4179647,0.0543,0.0000000004,-9.875,-9.675,-9.475,379600000,8.697,8.827,8.942
139.5173143,-1.4030701,0.0532,0.00000000008112,-10.62,-10.42,-10.17,1458000000,9.162,9.297,9.392
139.6219851,-1.5067783,0.0552,0.000000002063,-8.825,-8.725,-8.625,679600000,8.782,8.837,8.882
139.5454341,-1.4572694,0.0553,0.00000000003129,-10.52,-10.52,-9.875,2239000000,9.242,9.347,9.347
139.851419603,-1.50020967,0.071,0.0000000001386,-10.22,-9.925,-9.825,1831000000,9.202,9.322,9.457
139.9145934,-1.4150997,0.0259,0.0000000006115,-9.475,-9.325,-9.175,206700000,8.267,8.322,8.402
139.8870302,-1.425551,0.0693,0.0000000001882,-9.925,-9.775,-9.575,1059000000,8.847,8.942,9.027
129.0542351,-0.7123893,0.0518,0.0000000001861,-10.12,-9.975,-9.825,1378000000,9.117,9.222,9.307
129.3662579,-0.7716372,0.0941,0.0000000001908,-10.12,-9.875,-9.675,2467000000,9.337,9.447,9.592
129.5235383,-0.7217301,0.0809,0.0000000004089,-9.775,-9.625,-9.425,1274000000,9.017,9.132,9.182
129.7201427,-0.7754673,0.0525,0.000000001217,-9.275,-9.075,-8.875,297400000,8.472,8.547,8.612
129.9543929,-0.7438934,0.0373,0.00000000009714,-10.22,-10.07,-9.825,1810000000,9.167,9.262,9.402
130.8919647,-0.76247,0.1388,0.000000002238,-8.675,-8.475,-8.475,1150000000,8.862,8.882,9.057
130.9401707,-0.8377348,0.0861,0.0000000004701,-9.675,-9.525,-9.375,1633000000,9.177,9.232,9.312
131.0194396,-0.748676,0.0134,0.0000000003185,-10.17,-9.625,-9.425,173100000,8.182,8.227,8.277
132.1552044,-0.7838432,0.0379,0.000000000365,-9.525,-9.325,-9.125,442400000,8.452,8.607,8.737
132.3076104,-0.7822812,0.1322,0.0000000006545,-10.17,-9.325,-9.175,2530000000,9.402,9.447,9.572
132.3131347,-0.780081,0.1324,0.0000000007323,-9.225,-9.125,-8.975,2404000000,9.287,9.322,9.377
132.7823919,-0.8414236,0.0769,0.000000000002899,-11.37,-10.52,-9.775,1670000000,8.637,9.037,9.297
132.856908,-0.898724,0.0472,0.000000002355,-11.17,-9.375,-8.625,368900000,8.567,8.692,8.752
132.9991171,-0.8329917,0.0468,0.000000002288,-8.975,-8.725,-8.575,151800000,8.177,8.197,8.242
132.9907207,-0.8781979,0.098,0.0000000003506,-9.625,-9.475,-9.375,2224000000,9.317,9.372,9.467
132.9865948,-0.8427598,0.0942,0.0000000007867,-9.425,-9.225,-9.025,1354000000,9.117,9.177,9.257
133.1945287,-0.8298322,0.1081,0.0000000006141,-9.525,-9.375,-9.225,1948000000,9.302,9.367,9.447
133.9424233,-0.87206,0.0112,0.00000001092,-8.725,-8.475,-8.225,1634000,6.217,6.337,6.497
133.9935022,-0.8120649,0.051,0.0000000003992,-9.675,-9.525,-9.375,1083000000,9.002,9.062,9.147
134.3079986,-0.8845698,0.0566,0.0000000003219,-10.82,-9.925,-9.225,408900000,8.442,8.587,8.667
134.3543411,-0.8053639,0.0702,0.000000004247,-8.475,-7.975,-7.975,255300000,8.387,8.547,8.547
134.366307,-0.9073301,0.07,0.0000000007353,-9.225,-9.125,-9.025,665800000,8.797,8.822,8.857
134.4729527,-0.829474,0.0711,0.00000000007042,-10.77,-10.27,-10.02,2398000000,9.137,9.302,9.442
134.82188854,-0.92364541,0.0821,0.0000000002994,-9.775,-9.625,-9.525,1901000000,9.267,9.287,9.362
135.4092059,-0.9758771,0.1179,0.0000000004561,-9.475,-9.325,-9.175,2745000000,9.347,9.392,9.447
135.4625176,-0.955371,0.0421,0.000000000804,-10.72,-9.225,-9.025,275600000,8.412,8.517,8.697
135.71379791,-0.85621081,0.0191,0.0000000002437,-9.875,-9.725,-9.625,273300000,8.402,8.437,8.592
135.805224,-0.8171317,0.0475,0.0000000002183,-9.975,-9.825,-9.625,870200000,8.857,8.902,8.962
135.8085957,-0.9400057,0.0929,0.0000000001587,-10.02,-9.925,-9.825,1534000000,9.262,9.377,9.502
135.8702491,-0.9266305,0.0972,0.0000000007353,-10.17,-9.375,-9.175,1377000000,9.132,9.147,9.217
136.4228493,-0.9644631,0.0478,0.0000000001923,-10.42,-9.725,-9.625,842600000,8.867,8.922,9.032
136.7163021,-0.9438914,0.04,0.0000000004538,-9.725,-9.475,-9.325,254600000,8.402,8.467,8.537
136.9092391,-0.9021376,0.0304,0.0000000002098,-9.925,-9.825,-9.675,1613000000,9.162,9.277,9.317
137.0686828,-0.9375131,0.0556,0.0000000004904,-9.475,-9.275,-9.075,1473000000,9.112,9.167,9.242
137.5474023,-1.0402109,0.055,0.000000000228,-9.825,-9.625,-9.475,879400000,8.892,8.947,9.107
137.5752483,-1.0596759,0.0153,0.00000000000006918,-12.97,-12.52,-11.97,845800000,8.862,8.892,8.927
137.5525393,-0.9730547,0.0548,0.0000000001951,-9.825,-9.675,-9.525,780800000,8.902,8.957,9.082
138.1885658,-0.9892177,0.0271,0.000000000324,-9.725,-9.575,-9.375,926300000,8.882,8.932,9.027
138.3003714,-0.9112877,0.0544,0.0000000004126,-9.575,-9.475,-9.375,2157000000,9.302,9.367,9.432
139.2872485,-1.0294128,0.0466,0.0000000003632,-9.725,-9.625,-9.475,1737000000,9.237,9.302,9.387
139.4191752,-0.9543777,0.0699,0.0000000004373,-9.825,-9.375,-9.225,1939000000,9.252,9.307,9.397
139.4916908,-1.0624657,0.017,0.0000000002662,-9.625,-9.575,-9.425,123000000,8.042,8.087,8.147
139.5360386,-1.0059883,0.0326,0.000000000004104,-10.92,-10.32,-9.975,866400000,8.782,8.912,9.027
139.6463071,-1.0926537,0.0183,0.0000000002437,-9.625,-9.475,-9.325,265900000,8.357,8.422,8.482
139.8508511,-1.1310048,0.0257,0.0000000002576,-9.875,-9.675,-9.575,975200000,8.987,9.047,9.152
139.7192111,-1.0953688,0.0706,0.0000000001305,-9.825,-9.575,-9.275,1773000000,8.912,9.062,9.207
139.9664977,-0.9351111,0.0665,0.0000000007366,-9.225,-9.125,-8.975,1781000000,9.167,9.237,9.292
129.0170935,-1.8071774,0.0304,0.00000000002823,-11.42,-10.77,-10.52,2863000000,9.282,9.392,9.472
129.1429969,-1.7594023,0.0993,0.0000000004725,-10.22,-9.525,-9.325,1790000000,9.257,9.317,9.407
129.2313402,-1.7633781,0.0528,0.0000000003312,-10.82,-9.775,-9.475,973700000,9.012,9.092,9.217
129.3079543,-1.700225,0.0534,0.0000000006067,-9.525,-9.425,-9.225,733600000,8.857,8.922,9.002
129.3252765,-1.746898,0.0238,0.0000000001759,-10.02,-9.775,-9.525,123900000,7.922,8.032,8.157
129.4484797,-1.6516061,0.136,0.00000000000641,-10.92,-10.12,-9.675,1733000000,9.242,9.382,9.542
129.667207,-1.8061293,0.0522,0.0000000001168,-10.07,-9.925,-9.725,1121000000,8.862,8.957,9.057
129.6770615,-1.8132715,0.0992,0.0000000006738,-9.275,-9.175,-9.125,1934000000,9.272,9.317,9.352
129.6565041,-1.8130127,0.0446,0.0000000001812,-9.875,-9.675,-9.475,599800000,8.572,8.657,8.752
129.844500254,-1.70116744,0.0088,0.00000000000123,-11.97,-11.07,-10.52,22830000,6.992,7.112,7.227
129.8802801,-1.6435667,0.0172,0.0000000002584,-10.22,-9.825,-9.575,51220000,7.607,7.717,7.812
130.0063407,-1.7582362,0.065,0.0000000005271,-9.625,-9.425,-9.225,1063000000,8.942,9.032,9.112
130.1096276,-1.836473,0.0504,0.0000000000975,-10.12,-10.02,-9.875,1882000000,9.222,9.292,9.357
130.40931,-1.6982695,0.0172,0.0000000004997,-9.925,-9.325,-9.225,108000000,7.897,7.962,8.122
130.505277645,-1.75277071,0.0396,0.00000000002057,-11.42,-10.72,-10.22,2978000000,9.437,9.587,9.712
130.5318511,-1.8134175,0.1348,0.000000002405,-8.925,-8.825,-8.575,1907000000,9.202,9.297,9.337
130.837170222,-1.80449919,0.1366,0.000000001812,-9.125,-9.075,-8.975,1790000000,9.212,9.447,9.452
131.0383365,-1.8451508,0.048,0.000000001743,-9.875,-9.725,-9.525,770900000,8.787,8.842,8.942
131.1716622,-1.7489787,0.0484,0.000000000103,-10.47,-9.975,-9.675,1007000000,8.952,9.002,9.152
131.1889551,-1.7893336,0.0485,0.00000000005529,-9.775,-9.275,-8.875,1041000000,8.852,9.037,9.222
131.1542801,-1.7604968,0.048,0.0000000008576,-9.475,-9.275,-9.075,503700000,8.667,8.742,8.822
131.3767948,-1.8348636,0.0849,0.00000000008649,-10.07,-9.525,-8.925,1006000000,9.002,9.042,9.157
131.3952673,-1.8315527,0.0562,0.00000000000007088,-12.97,-11.12,-10.22,1470000000,8.967,9.057,9.167
132.0931395,-1.8407912,0.1312,0.00000000003202,-10.82,-10.37,-9.475,2256000000,9.277,9.347,9.387
132.1609067,-1.782426,0.0912,0.0000000006286,-9.475,-9.325,-9.175,2504000000,9.347,9.407,9.467
132.666816,-1.7625228,0.0222,0.0000000007751,-10.07,-9.375,-9.175,65470000,7.797,7.877,7.972
132.745239,-1.9044755,0.006,0.0000000000202,-11.22,-10.82,-10.62,113700000,8.047,8.112,8.197
133.1479124,-1.9401562,0.136,0.0000000005169,-9.475,-9.375,-9.225,2388000000,9.352,9.387,9.462
133.2913753,-1.7602433,0.1068,0.0000000002561,-9.975,-9.675,-9.575,2999000000,9.442,9.502,9.612
133.3542683,-1.7953441,0.0478,0.0000000001062,-10.17,-9.975,-9.725,756200000,8.722,8.827,8.937
133.4971959,-1.9442307,0.048,0.0000000001423,-10.62,-10.37,-10.12,1226000000,8.997,9.137,9.227
133.9818915,-1.816814,0.0397,0.0000000000698,-10.27,-10.12,-9.875,555100000,8.612,8.697,8.817
134.1527495,-1.8652321,0.048,0.0000000003154,-9.525,-9.525,-9.525,322300000,8.507,8.507,8.587
134.2500203,-1.921353,0.0247,0.0000000002437,-9.925,-9.625,-9.475,330300000,8.517,8.572,8.672
134.3927585,-1.892673,0.0634,0.000000000171,-9.875,-9.775,-9.625,2099000000,9.212,9.322,9.382
