RA,DEC,Z,logmstar,dellogmstar
137.20026521,-0.45833834,0.00007,1.74096,0.375226
137.29979687,-0.42022485,0.00006,1.67264,0.229048
137.1798735,-0.4288605,0.05167,8.81466,0.121633
137.1895548,-0.4723472,0.07799,10.7338,0.115249
137.2118894,-0.4282549,0.14702,10.258,0.263034
137.2178689,-0.4312815,0.14715,10.7991,0.128886
137.2715652,-0.5144359,0.09332,10.8437,0.108121
137.3065642,-0.4300883,0.09396,9.43013,0.0997123
137.3001851,-0.5466792,0.09433,9.26816,0.135581
137.3940837,-0.4731034,0.13419,10.3821,0.115385
137.4200367,-0.466201,0.07013,10.6047,0.121767
137.4683171,-0.5046589,0.04825,10.4065,0.101162
137.5252261,-0.585992,0.07008,9.20659,0.159155
137.5086656,-0.5355446,0.11751,9.82599,0.124739
137.7098314,-0.5513257,0.08785,10.3251,0.124209
137.6454547,-0.5290696,0.05488,9.30646,0.118587
137.848502,-0.4256513,0.08811,10.3302,0.112338
137.9081489,-0.5179701,0.07574,9.67604,0.125655
137.8047528,-0.6255235,0.08781,9.56094,0.123355
138.0025136,-0.6241178,0.08813,9.33217,0.130017
138.0732599,-0.6018009,0.07016,9.09878,0.104055
138.2158535,-0.4714066,0.12518,10.2037,0.119814
138.4331224,-0.5493693,0.10312,9.85878,0.151984
138.5567188,-0.446543,0.05302,9.62082,0.124308
138.5937388,-0.5209113,0.10339,9.77173,0.113321
138.6148287,-0.4661059,0.1354,10.8054,0.111002
138.6698811,-0.6080991,0.0531,9.02709,0.140719
138.7040254,-0.5926237,0.05398,10.5596,0.113798
138.69950268,-0.59500672,0.05452,8.9107,0.253636
138.6818252,-0.6237746,0.05298,9.93086,0.131979
138.6965275,-0.4794932,0.07008,10.9597,0.106069
138.7183629,-0.5663832,0.05444,10.0544,0.123364
138.7483981,-0.4293154,0.13674,10.2189,0.230455
138.7207602,-0.4819193,0.07044,9.5539,0.115673
138.817987,-0.5144451,0.12887,10.5859,0.115859
139.1255952,-0.5501238,0.14158,10.3182,0.115343
139.120616,-0.4540039,0.14391,10.8458,0.0809823
139.2657265,-0.5666944,0.14408,10.4218,0.144421
139.3388071,-0.4542074,0.01685,8.6948,0.139937
139.3955565,-0.5826534,0.01678,9.80424,0.114645
139.272485,-0.4805454,0.04739,8.47406,0.12226
139.3163875,-0.5334341,0.11939,10.1181,0.171196
139.3438083,-0.5025646,0.14347,9.94488,0.126237
139.3706144,-0.6203995,0.01658,10.0022,0.126521
139.3252114,-0.4266714,0.10291,9.9518,0.0962991
139.3254028,-0.4323234,0.10336,10.4604,0.186769
139.4017648,-0.5428029,0.14445,10.7891,0.096795
139.2777578,-0.558318,0.14407,10.0564,0.140151
139.3795775,-0.422598,0.09027,9.37998,0.136425
139.4367483,-0.5562807,0.01646,8.34341,0.148539
139.5628595,-0.5774568,0.14342,9.71991,0.101226
139.6845584,-0.4363246,0.05644,9.40627,0.353192
139.6202609,-0.5359521,0.08518,10.1178,0.111448
139.6280337,-0.5557968,0.08513,9.42419,0.121444
139.7639256,-0.4962811,0.09586,10.3136,0.154883
139.8298882,-0.4445139,0.05517,9.38532,0.126907
139.8257661,-0.4312673,0.13911,10.9721,0.105891
139.8110973,-0.4314186,0.13919,10.267,0.118738
139.7720813,-0.4378226,0.13864,9.72671,0.111044
139.8995068,-0.4518793,0.05628,10.0227,0.126779
139.8754361,-0.4541761,0.05648,8.91141,0.13963
139.9799002,-0.5913342,0.02878,9.08861,0.109163
139.9892419,-0.59429,0.08782,9.25953,0.129087
140.0178137,-0.5025079,0.02569,8.84588,0.116005
140.2815945,-0.5068661,0.00008,2.39802,0.0957375
140.2252998,-0.4707724,0.06115,8.92452,0.118916
140.4186118,-0.531189,0.14091,10.641,0.112797
140.33108,-0.4895342,0.05804,9.4918,0.25334
140.4346184,-0.5146452,0.14174,10.9297,0.0980973
140.3817311,-0.5959235,0.04623,8.94404,0.132981
140.4379112,-0.4868424,0.14112,10.3819,0.16732
140.4916046,-0.59643,0.05614,10.3241,0.135657
140.5406602,-0.5395594,0.05616,10.7611,0.103994
140.5203897,-0.5102023,0.05668,9.81662,0.106598
140.5722135,-0.5469648,0.05626,11.3444,0.0984471
140.594432,-0.4888251,0.08781,11.0865,0.111532
140.6188983,-0.4612284,0.13541,10.2583,0.114335
140.627435,-0.4384184,0.05532,10.062,0.104539
140.6363984,-0.4608491,0.05405,9.1702,0.125812
140.7632447,-0.4309445,0.05671,9.84503,0.133256
140.7585475,-0.4587733,0.05579,9.14305,0.135647
140.6382362,-0.5673784,0.05436,8.92954,0.121835
140.71986283,-0.48913046,0.05716,8.42653,0.133489
140.7739843,-0.5970222,0.05651,9.95409,0.139394
140.8246795,-0.568457,0.05628,10.2152,0.107653
140.8567437,-0.5059047,0.05684,8.95674,0.113372
140.9088373,-0.5595692,0.05558,8.88085,0.116131
140.8240826,-0.5517001,0.09781,9.92815,0.134708
140.8297923,-0.5756763,0.05554,8.92017,0.132999
140.8320284,-0.5287434,0.02062,7.74898,0.102066
140.77203358,-0.61215324,0.05487,8.33015,0.136648
140.9141836,-0.5678423,0.13817,10.0782,0.125468
140.9234485,-0.4275189,0.13668,10.8179,0.119346
140.936297,-0.5702621,0.05363,10.5278,0.114824
140.9366625,-0.5179577,0.0561,10.5352,0.108278
140.9430845,-0.5965166,0.09002,9.68839,0.111155
140.9570418,-0.4305052,0.13719,9.77558,0.11615
140.9914693,-0.581195,0.13713,10.5474,0.105214
140.9417464,-0.4871583,0.05361,9.18086,0.11855
140.9725667,-0.498738,0.0545,8.74814,0.142771
140.9788282,-0.4492719,0.02454,8.32837,0.134361
133.83888901,-0.07927426,0.00017,3.01947,0.136755
133.783005,-0.0382083,0.10619,9.6267,0.11445
133.813727,-0.029552,0.10586,9.35604,0.116081
133.9542427,-0.1127452,0.10611,10.6594,0.108766
134.147530455,-0.10293815,0.1069,9.8035,0.122094
134.1421061,-0.004277,0.13055,9.97417,0.178843
134.1445726,-0.075539,0.11068,9.63538,0.18232
134.2125804,-0.0113822,0.12587,11.1498,0.180444
134.2208348,-0.0358039,0.12652,10.2994,0.102239
134.22457,-0.1840108,0.13073,10.0143,0.121495
134.3026652,-0.0449816,0.10163,9.98028,0.137289
134.2711273,-0.0330769,0.13067,9.95552,0.120304
134.4472689,-0.1999938,0.02821,10.334,0.128803
134.4486259,-0.1545573,0.02816,9.04291,0.12323
134.4520873,-0.0777914,0.07137,9.52118,0.225079
134.4556303,-0.1479621,0.11117,10.2904,0.117303
134.4594009,-0.0878475,0.07112,9.37874,0.118755
129.1003052,-0.1593804,0.05188,9.09577,0.123245
129.1256152,-0.0862179,0.05204,10.0052,0.124818
129.1502894,-0.1926267,0.00018,3.82352,0.0913276
129.1965676,-0.1324553,0.07584,9.93232,0.117432
129.2298489,-0.0694944,0.05192,9.10415,0.13953
129.2210503,-0.0711052,0.07822,9.43712,0.123994
129.2794504,-0.0656993,0.04144,8.74334,0.0953838
129.2771727,-0.1871378,0.05149,10.0445,0.108799
129.29147097,-0.07308453,0.00004,2.08354,0.101952
129.2940563,-0.1043434,0.03786,9.36915,0.128099
129.3240584,-0.0858984,0.05232,10.2054,0.124521
129.3818984,-0.0448886,0.03519,10.3462,0.110011
129.3529356,-0.1323242,0.05212,8.90146,0.123919
129.429447,-0.1601224,0.11848,10.3071,0.120657
129.5081457,-0.0336625,0.14543,9.4982,0.0906146
129.565348,-0.0157188,0.05757,9.27239,0.127296
129.5909299,-0.0665455,0.10575,9.63207,0.120753
129.61400093,-0.14898482,0.14549,10.3356,0.117255
129.6543711,-0.0373746,0.13142,10.353,0.0966878
129.5964678,-0.0256833,0.13984,9.53138,0.111896
129.7440923,-0.1462906,0.04042,8.15776,0.0872957
129.7452587,-0.1407175,0.05802,9.02117,0.125314
129.8587971,-0.1969759,0.05116,9.33452,0.111991
129.9338466,-0.0810231,0.00003,2.45099,0.115867
129.8513595,-0.2088198,0.05093,9.69849,0.128587
129.9500399,-0.0361547,0.12947,10.6072,0.133985
129.9510415,-0.0368825,0.14456,10.2162,0.352327
129.9741863,-0.1438889,0.11742,10.4893,0.119514
129.8499551,-0.0424591,0.04906,9.07497,0.124047
129.9808458,-0.1876647,0.0244,8.64678,0.115845
130.0096552,-0.0932841,0.12944,10.4701,0.105163
130.0784414,-0.0028772,0.03765,10.2991,0.122056
130.2369319,-0.1207958,0.05091,10.3299,0.122044
130.2481469,-0.1267879,0.127,10.0716,0.120013
130.2551379,-0.1249997,0.1264,10.4082,0.118825
130.2524464,-0.1261577,0.12651,10.3724,0.141652
130.1706804,-0.0523488,0.13426,9.92,0.102856
130.3307997,-0.2066239,0.13537,10.1847,0.115119
130.4558029,-0.1754507,0.12845,10.9696,0.086147
130.4861665,-0.0600653,0.01017,8.01687,0.160597
130.5216428,-0.0191814,0.10157,10.5837,0.12377
130.5302057,-0.1616943,0.13535,9.95243,0.111981
130.5032728,-0.1834403,0.12794,10.2608,0.124207
130.6457416,-0.0067397,0.05121,9.62119,0.128783
130.6136403,-0.1451481,0.05189,10.4958,0.12
130.6694104,-0.0027284,0.05065,9.32623,0.119777
130.8527401,-0.0301758,0.05135,8.75474,0.122214
130.8535005,-0.053667,0.051,9.2534,0.127108
130.8157264,-0.1833189,0.10151,9.68073,0.124115
130.9017504,-0.161396,0.06893,10.311,0.130404
130.9255094,-0.0552535,0.05172,8.29473,0.0870975
130.9331068,-0.060617,0.00023,3.81504,0.08768
130.991088,-0.1288416,0.12917,10.5082,0.112219
131.0272952,-0.1034426,0.05122,10.0615,0.126748
131.0217843,-0.0639178,0.07804,9.29073,0.13311
131.0772709,-0.049218,0.05154,9.98042,0.125801
131.1303798,-0.0251588,0.14855,10.6392,0.0948302
131.1358301,-0.0808553,0.10937,10.7079,0.106051
131.1577581,-0.1399306,0.14874,10.8677,0.113435
131.0529428,-0.0589844,0.09737,9.29258,0.124839
131.1329647,-0.0087619,0.1487,10.084,0.106808
131.1708608,-0.0712053,0.10163,9.98555,0.124798
131.2099134,-0.0882556,0.10137,10.3796,0.158833
131.2650282,-0.140983,0.10156,9.4037,0.123018
131.27371805,-0.13682516,0.00006,2.74602,0.0882642
131.2924102,-0.1274577,0.10127,10.3695,0.104201
131.3214605,-0.1897287,0.14797,10.3493,0.0895927
131.3994307,-0.16490973,0.11869,10.3134,0.127276
131.4120117,-0.1031382,0.05225,10.3044,0.112833
131.4395897,-0.0112476,0.14564,10.3072,0.11697
131.51308453,-0.04842147,0.0002,3.19629,0.254943
131.4948122,-0.0283373,0.07774,9.08539,0.0866096
131.4972628,-0.0620555,0.07765,9.96465,0.124368
131.4994024,-0.0660342,0.07716,10.0903,0.121558
131.5816169,-0.0959608,0.05218,9.67846,0.131395
131.7288682,-0.1513283,0.09985,10.241,0.157707
134.4344191,-0.044869,0.04372,8.92038,0.223245
134.5234166,-0.0212253,0.02856,9.3483,0.131112
134.5932148,-0.061131,0.1269,10.5485,0.134978
134.7267627,-0.1890291,0.00032,3.41428,0.14029
134.7884409,-0.1684353,0.07069,10.7608,0.120019
134.9144651,-0.1706552,0.05245,9.06671,0.117475
134.9453376,-0.0055619,0.05271,10.954,0.110577
135.0377899,-0.1747597,0.04209,8.37282,0.0992186
135.125702,-0.0707386,0.04193,8.95996,0.186037
135.221678,-0.0552665,0.04203,8.81863,0.11893
135.3078987,-0.1548944,0.14249,10.2435,0.140447
135.4816338,-0.0179759,0.05349,9.98172,0.180063
135.6382194,-0.1331521,0.05985,9.29694,0.11926
135.6239448,-0.0547169,0.05413,9.49541,0.124578
135.6361481,-0.1971207,0.12759,9.63432,0.142665
135.5801397,-0.0636764,0.05364,9.46807,0.386556
135.7599788,-0.2004605,0.05359,10.7656,0.106203
135.7851442,-0.0358392,0.09663,10.2231,0.0999498
135.8292449,-0.1429169,0.13038,10.4159,0.11577
136.0040345,-0.0890178,0.01896,10.1044,0.123697
135.9973571,-0.1904227,0.10163,10.794,0.111845
136.0755576,-0.1797282,0.10199,10.7026,0.182676
136.109123,-0.1444996,0.0705,9.8798,0.130007
136.1952141,-0.1294475,0.10194,9.41194,0.101775
136.2010713,-0.1014511,0.10102,9.82911,0.118109
136.241185,-0.1494395,0.12351,10.1969,0.115588
136.2599368,-0.0094459,0.05443,9.36997,0.12634
136.3363224,-0.0370515,0.01905,8.68335,0.112924
136.3877311,-0.1705179,0.10089,10.8714,0.105718
136.3873762,-0.1597263,0.10014,10.0784,0.108935
136.3767489,-0.1916828,0.10059,9.68121,0.208174
136.3800584,-0.1471492,0.10144,9.99134,0.129455
136.4227597,-0.0900323,0.07003,9.64741,0.12611
136.4382781,-0.1932997,0.0764,10.3102,0.126321
136.5757796,-0.1010824,0.13248,10.6824,0.100399
136.6205141,-0.1744,0.09498,10.525,0.241488
136.5870669,-0.0845913,0.03992,8.47159,0.114523
136.7194908,-0.1311085,0.09429,9.11137,0.141255
136.7310515,-0.0313179,0.01865,9.5527,0.10195
136.7233895,-0.1297954,0.09395,10.867,0.106878
136.7375229,-0.1235307,0.01883,9.26343,0.115998
136.750005,-0.047619,0.01846,7.56771,0.109298
136.8045922,-0.0563523,0.09368,10.9614,0.127408
136.8193568,-0.0572361,0.09404,9.98018,0.113271
136.8197589,-0.1944542,0.05449,9.12494,0.109714
136.8341427,-0.1429813,0.10509,9.81723,0.111189
136.8544565,-0.1764818,0.07625,9.35332,0.149647
136.881217,-0.1708077,0.10475,10.7917,0.0896573
136.8858512,-0.161932,0.10475,10.1399,0.112509
136.9098949,-0.1799002,0.05403,9.72727,0.395369
136.9454852,-0.1045404,0.1012,9.36247,0.117042
136.9486179,-0.0993966,0.10082,10.3344,0.104498
136.9829956,-0.1468574,0.14748,10.4746,0.110081
136.8905957,-0.1787125,0.10476,10.0184,0.110021
137.0428967,-0.0904741,0.09415,10.3519,0.119306
137.2711572,-0.1369247,0.07618,9.41562,0.12677
137.2861742,-0.1366992,0.07598,10.6126,0.128726
137.4609698,-0.0082914,0.14602,10.2427,0.123494
137.4179753,-0.1080483,0.07029,10.5282,0.117363
137.4151479,-0.0659159,0.14654,9.86643,0.110902
137.5215694,-0.1275349,0.10538,10.1254,0.0938262
137.5238519,-0.1732546,0.12651,10.7767,0.0942608
137.61301,-0.1561977,0.14603,10.5549,0.112538
137.6878504,-0.1042098,0.04829,9.78727,0.134765
137.7906355,-0.0732555,0.09286,10.4226,0.106284
137.8267153,-0.1066407,0.0706,8.74862,0.245729
137.8253355,-0.1058426,0.07071,9.20539,0.121829
138.0173667,-0.0953893,0.10457,9.94686,0.122696
137.9438024,-0.1940984,0.08001,9.75323,0.112543
138.2301281,-0.167034,0.00024,2.99056,0.0957562
138.2410772,-0.1324063,0.06568,8.94283,0.119487
138.3175073,-0.1156329,0.14583,10.9632,0.137268
138.3345484,-0.1812103,0.09634,9.9906,0.150775
138.4746516,-0.0441286,0.05498,9.8801,0.146844
138.5166973,-0.1243596,0.06585,10.0328,0.132526
138.4655039,-0.0050907,0.14479,9.87734,0.153454
138.4589246,-0.0797578,0.05394,9.0388,0.123031
138.5315427,-0.1261349,0.12689,10.0352,0.104494
138.7003892,-0.14326,0.13888,10.2473,0.120364
139.0668485,-0.1153447,0.14458,9.90736,0.11489
139.109692,-0.1250842,0.0879,11.1885,0.108029
139.0516561,-0.1344119,0.14441,10.6662,0.393205
138.9731306,-0.2044057,0.14437,9.50948,0.109782
139.20865494,-0.12125958,0.08779,9.52424,0.126105
139.1232368,-0.0317896,0.05558,8.6609,0.103476
139.1278854,-0.1603882,0.08727,10.699,0.110819
139.3102946,-0.1378253,0.08371,9.68368,0.150917
139.3749559,-0.1649933,0.13997,10.5049,0.13955
139.288424,-0.0268887,0.09132,9.12249,0.115266
139.4848946,-0.1013666,0.05757,10.4228,0.116593
139.5592645,-0.1967215,0.05696,9.47852,0.152396
139.5627109,-0.004533,0.00009,1.92615,0.098977
139.5712153,-0.2068803,0.05837,9.50327,0.136883
139.6259892,-0.0389956,0.09012,10.2589,0.128142
139.6975374,-0.1739276,0.05679,10.3253,0.398239
139.6977055,-0.0008062,0.09055,9.78914,0.124053
139.7720654,-0.1862364,0.05594,9.55182,0.11084
139.797081,-0.1273029,0.05474,9.75237,0.109067
139.7383259,-0.1749731,0.05293,9.57136,0.120256
139.885186,-0.0310279,0.10177,9.96182,0.108898
140.082691,-0.036138,0.08808,9.77741,0.135029
140.1823647,-0.022803,0.08706,10.5521,0.100607
140.2449644,-0.1258964,0.08709,9.13264,0.114255
140.3545361,-0.0621288,0.08781,11.0828,0.102307
140.572732,-0.1925968,0.05301,9.65892,0.370765
140.5044183,-0.0071612,0.14183,10.4061,0.0857899
140.5283387,-0.2046556,0.0747,9.60342,0.171857
140.5460284,-0.1192514,0.14188,10.5343,0.0855354
140.5582719,-0.1254133,0.14175,10.9129,0.118269
140.5895325,-0.1516003,0.05407,9.78193,0.126157
140.6310487,-0.1194046,0.14287,10.4658,0.131524
140.7082926,-0.1507898,0.02078,8.40946,0.122181
140.7314314,-0.0620088,0.05463,10.2332,0.120722
140.8089388,-0.1782379,0.09097,9.89333,0.126672
140.8814082,-0.0493097,0.13817,10.605,0.102899
140.9029073,-0.1293626,0.14467,10.6639,0.106908
140.8347308,-0.0323445,0.13767,9.86094,0.11709
140.9708941,-0.1420057,0.14418,10.6008,0.401917
140.934913,-0.1872143,0.05593,10.4203,0.11299
140.9681036,-0.0224547,0.07009,10.3264,0.108844
140.966039,-0.0183219,0.07066,10.5132,0.119482
140.9658214,-0.1100964,0.14437,10.7524,0.144622
140.9848292,-0.0437317,0.13058,10.6024,0.106212
140.933795,-0.1049547,0.13061,10.212,0.153551
140.9350857,-0.1214895,0.14411,9.84357,0.148749
129.065344,0.3651248,0.00009,3.17563,0.261732
129.0710832,0.2759983,0.14719,10.3105,0.0932622
129.174,0.3289856,0.10747,9.58474,0.121698
129.1160208,0.3845144,0.14986,10.4816,0.127344
129.3305227,0.3991978,0.05183,9.01139,0.117928
129.3013334,0.3874562,0.04173,9.2897,0.121094
129.3953976,0.3610837,0.08251,9.48851,0.11866
129.4041298,0.3694913,0.07803,9.44909,0.117866
129.4573643,0.2921043,0.08055,9.80227,0.104115
129.5316067,0.4096625,0.08092,10.8321,0.110732
129.5269318,0.4064134,0.08011,9.89648,0.114309
129.5307647,0.394164,0.11385,10.0815,0.105758
129.5521481,0.4163977,0.07717,10.8348,0.0988855
129.566318,0.4073899,0.08097,10.2231,0.146006
129.5413754,0.3403231,0.1463,11.0872,0.104783
129.5553463,0.3196505,0.07948,9.86384,0.11494
129.5603824,0.3520103,0.0418,10.0218,0.126959
129.5629501,0.233056,0.0774,9.98907,0.116358
129.6769383,0.3741339,0.07793,9.89488,0.11552
129.5648094,0.4040785,0.08076,9.99226,0.103643
129.6679727,0.2621859,0.11061,9.89066,0.128179
129.6996083,0.3260321,0.07849,10.8057,0.110937
129.7019908,0.3891604,0.07788,10.5402,0.118126
129.7115299,0.3482468,0.07858,10.7762,0.112903
129.8197604,0.356409,0.10956,9.44699,0.148011
129.90509584,0.32875926,0.13419,10.153,0.114829
129.8723574,0.2687304,0.10915,10.5866,0.118334
129.9233912,0.2544358,0.11633,10.0935,0.116433
130.0144131,0.3666445,0.0775,10.5238,0.113101
130.0276916,0.3456764,0.0517,8.96493,0.115042
130.0451061,0.264202,0.11633,10.3604,0.126695
130.1233393,0.3204545,0.00036,4.43883,0.112204
130.1359353,0.2620173,0.03473,9.4154,0.120732
130.1625879,0.382624,0.13417,10.9822,0.116295
130.2604738,0.3958656,0.03734,9.06811,0.125587
130.282565,0.3853491,0.102,10.122,0.107501
130.1671068,0.3761895,0.13437,10.4752,0.102956
130.56544,0.3789376,0.0767,9.13842,0.114512
130.6023375,0.2555597,0.07897,10.9934,0.114213
130.6586678,0.2273201,0.07798,9.82608,0.119844
130.6877829,0.2562372,0.00011,3.42409,0.0761779
130.7003108,0.3683364,0.07666,9.75008,0.134663
130.5920642,0.253327,0.07852,9.5604,0.0989552
130.6501775,0.2168838,0.07787,9.87205,0.11301
130.7605804,0.4011744,0.07824,9.86791,0.120155
130.8284442,0.2549218,0.11494,10.5286,0.0909502
130.7934279,0.4061944,0.07787,9.68861,0.127656
130.8811038,0.2196246,0.02957,8.2712,0.227511
130.9724779,0.3524463,0.05033,10.9075,0.114208
131.1081724,0.2906545,0.00003,2.85071,0.094457
131.1036781,0.3429536,0.01446,8.32782,0.113239
131.0967582,0.2114495,0.1338,10.9544,0.1119
131.0403143,0.2265261,0.0786,9.12207,0.120237
131.2664836,0.276804,0.00085,6.48833,0.0946889
131.2742485,0.2913794,0.01841,8.14066,0.133272
131.2726488,0.3774439,0.10995,10.178,0.135582
131.4238883,0.2692459,0.12849,10.5916,0.135493
131.4087035,0.3065556,0.07689,9.43577,0.127716
131.5015414,0.384257,0.1366,10.2207,0.112102
131.5202576,0.3417894,0.13728,10.9283,0.12511
131.5231761,0.4003174,0.13734,10.4596,0.116483
131.5762745,0.3827743,0.07277,8.92781,0.124701
131.5875951,0.4187838,0.12849,10.3531,0.140225
131.6084346,0.2612487,0.12955,10.2908,0.142826
131.6298102,0.3070079,0.12805,10.4762,0.126764
131.6261986,0.2393411,0.12908,9.58623,0.125276
131.6636419,0.3056058,0.13052,10.2168,0.109882
131.7033077,0.3034493,0.02918,10.0239,0.116925
131.7188369,0.3181016,0.13034,10.3766,0.11195
131.6343905,0.3074435,0.13021,11.3404,0.107397
131.6547537,0.3126401,0.09781,9.24914,0.291616
131.6936174,0.3045265,0.09772,9.74324,0.171894
131.7892534,0.3508613,0.11832,10.227,0.112564
131.7917286,0.2546263,0.14476,10.181,0.114633
131.8293227,0.3684925,0.14227,9.65177,0.164642
131.922346,0.2770433,0.13564,9.92203,0.124378
132.0675064,0.2240014,0.10543,9.99176,0.11658
131.9596584,0.3211692,0.14447,10.2022,0.117967
132.021891,0.2873363,0.12863,10.1962,0.0992255
131.9718347,0.295362,0.12981,9.82936,0.113967
132.1510797,0.2589041,0.05193,9.28706,0.108664
132.1901053,0.2915446,0.05299,10.7207,0.147317
132.1044135,0.2274393,0.12918,10.7143,0.0955964
132.1056504,0.2303027,0.1275,10.3678,0.114518
132.1185702,0.2719904,0.05191,9.88482,0.154373
132.1192156,0.276536,0.12972,10.2451,0.120696
132.2244427,0.3136753,0.00007,2.85051,0.0772716
132.0996395,0.3318565,0.09614,9.6176,0.120957
132.1962534,0.3692459,0.11566,9.56941,0.248533
132.2796969,0.2715347,0.12948,10.5424,0.128426
132.2849133,0.4126165,0.11833,10.5473,0.108312
132.3454983,0.3657794,0.13151,10.4179,0.0963385
132.3036851,0.234153,0.12843,10.0045,0.141091
132.4273583,0.2760798,0.12966,11.1306,0.106637
132.4315146,0.2763222,0.12816,10.6805,0.112546
132.5066701,0.2257827,0.05133,10.6017,0.123833
132.4834958,0.2896394,0.05235,9.52035,0.249107
132.6424215,0.214502,0.04143,9.7113,0.314648
132.6321149,0.3190379,0.05329,10.8901,0.110086
132.6387207,0.2925328,0.052,9.35365,0.12359
132.6703967,0.273771,0.07653,9.42371,0.121388
132.6804075,0.2108487,0.10907,9.87382,0.133489
132.6245836,0.2901999,0.0523,9.29769,0.125682
132.71125636,0.37329313,0.05209,11.2149,0.114063
132.7907988,0.2535459,0.04088,11.1061,0.117012
132.7968128,0.2643932,0.04241,9.69594,0.117815
132.6853633,0.3214092,0.05353,8.83959,0.118037
132.8101462,0.3037364,0.05227,10.2466,0.116739
132.6825308,0.3989762,0.05179,9.55953,0.141655
132.7486716,0.3253821,0.04063,8.88007,0.13533
132.7401178,0.2389151,0.04118,8.86346,0.146036
132.835179,0.3726239,0.03631,8.97568,0.166256
132.843575,0.388516,0.0528,9.65086,0.118541
132.9022294,0.2731468,0.05248,10.2996,0.115278
132.9171406,0.3485613,0.06651,9.81017,0.123439
132.9208721,0.4119593,0.05143,9.57819,0.120694
132.9541234,0.2846372,0.10855,10.0091,0.139451
132.8434952,0.2251106,0.10565,9.6515,0.120167
132.8897218,0.2778523,0.10584,9.72307,0.10765
133.0417556,0.405936,0.11071,9.96056,0.157291
133.0751065,0.3935931,0.05096,9.07645,0.150117
133.1130519,0.41057514,0.10843,9.42275,0.13637
133.0912823,0.3952887,0.11062,9.64486,0.124347
